go_id	canonical_go_id	go_name	go_namespace	obsolete_status	replacement_or_consider	source_version	mapping_status
GO:0045619	GO:0045619	regulation of lymphocyte differentiation	biological_process	current		releases/2026-07-26	mapped
GO:0045637	GO:0045637	regulation of myeloid cell differentiation	biological_process	current		releases/2026-07-26	mapped
GO:0045652	GO:0045652	regulation of megakaryocyte differentiation	biological_process	current		releases/2026-07-26	mapped
GO:0045664	GO:0045664	regulation of neuron differentiation	biological_process	current		releases/2026-07-26	mapped
GO:0045665	GO:0045665	negative regulation of neuron differentiation	biological_process	current		releases/2026-07-26	mapped
GO:0045666	GO:0045666	positive regulation of neuron differentiation	biological_process	current		releases/2026-07-26	mapped
GO:0045667	GO:0045667	regulation of osteoblast differentiation	biological_process	current		releases/2026-07-26	mapped
GO:0045668	GO:0045668	negative regulation of osteoblast differentiation	biological_process	current		releases/2026-07-26	mapped
GO:0045670	GO:0045670	regulation of osteoclast differentiation	biological_process	current		releases/2026-07-26	mapped
GO:0045671	GO:0045671	negative regulation of osteoclast differentiation	biological_process	current		releases/2026-07-26	mapped
GO:0045684	GO:0045684	positive regulation of epidermis development	biological_process	current		releases/2026-07-26	mapped
GO:0045685	GO:0045685	regulation of glial cell differentiation	biological_process	current		releases/2026-07-26	mapped
GO:0045704	GO:0045704	regulation of salivary gland boundary specification	biological_process	current		releases/2026-07-26	mapped
GO:0045705	GO:0045705	negative regulation of salivary gland boundary specification	biological_process	current		releases/2026-07-26	mapped
GO:0045723	GO:0045723	positive regulation of fatty acid biosynthetic process	biological_process	current		releases/2026-07-26	mapped
GO:0045727	GO:0045727	positive regulation of translation	biological_process	current		releases/2026-07-26	mapped
GO:0045732	GO:0045732	positive regulation of protein catabolic process	biological_process	current		releases/2026-07-26	mapped
GO:0045738	GO:0045738	negative regulation of DNA repair	biological_process	current		releases/2026-07-26	mapped
GO:0045739	GO:0045739	positive regulation of DNA repair	biological_process	current		releases/2026-07-26	mapped
GO:0045746	GO:0045746	negative regulation of Notch signaling pathway	biological_process	current		releases/2026-07-26	mapped
GO:0045747	GO:0045747	positive regulation of Notch signaling pathway	biological_process	current		releases/2026-07-26	mapped
GO:0045765	GO:0045765	regulation of angiogenesis	biological_process	current		releases/2026-07-26	mapped
GO:0045773	GO:0045773	positive regulation of axon extension	biological_process	current		releases/2026-07-26	mapped
GO:0045778	GO:0045778	positive regulation of ossification	biological_process	current		releases/2026-07-26	mapped
GO:0045785	GO:0045785	positive regulation of cell adhesion	biological_process	current		releases/2026-07-26	mapped
GO:0045786	GO:0045786	negative regulation of cell cycle	biological_process	current		releases/2026-07-26	mapped
GO:0045787	GO:0045787	positive regulation of cell cycle	biological_process	current		releases/2026-07-26	mapped
GO:0045792	GO:0045792	negative regulation of cell size	biological_process	current		releases/2026-07-26	mapped
GO:0045793	GO:0045793	positive regulation of cell size	biological_process	current		releases/2026-07-26	mapped
GO:0045807	GO:0045807	positive regulation of endocytosis	biological_process	current		releases/2026-07-26	mapped
GO:0045814	GO:0045814	negative regulation of gene expression, epigenetic	biological_process	current		releases/2026-07-26	mapped
GO:0045815	GO:0045815	transcription initiation-coupled chromatin remodeling	biological_process	current		releases/2026-07-26	mapped
GO:0045830	GO:0045830	positive regulation of isotype switching	biological_process	current		releases/2026-07-26	mapped
GO:0045836	GO:0045836	positive regulation of meiotic nuclear division	biological_process	current		releases/2026-07-26	mapped
GO:0045859	GO:0045859	regulation of protein kinase activity	biological_process	current		releases/2026-07-26	mapped
GO:0045860	GO:0045860	positive regulation of protein kinase activity	biological_process	current		releases/2026-07-26	mapped
GO:0045861	GO:0045861	negative regulation of proteolysis	biological_process	current		releases/2026-07-26	mapped
GO:0045862	GO:0045862	positive regulation of proteolysis	biological_process	current		releases/2026-07-26	mapped
GO:0045870	GO:0045870	positive regulation of single stranded viral RNA replication via double stranded DNA intermediate	biological_process	current		releases/2026-07-26	mapped
GO:0045875	GO:0045875	negative regulation of sister chromatid cohesion	biological_process	current		releases/2026-07-26	mapped
GO:0045879	GO:0045879	negative regulation of smoothened signaling pathway	biological_process	current		releases/2026-07-26	mapped
GO:0045880	GO:0045880	positive regulation of smoothened signaling pathway	biological_process	current		releases/2026-07-26	mapped
GO:0045892	GO:0045892	negative regulation of DNA-templated transcription	biological_process	current		releases/2026-07-26	mapped
GO:0045893	GO:0045893	positive regulation of DNA-templated transcription	biological_process	current		releases/2026-07-26	mapped
GO:0045910	GO:0045910	negative regulation of DNA recombination	biological_process	current		releases/2026-07-26	mapped
GO:0045911	GO:0045911	positive regulation of DNA recombination	biological_process	current		releases/2026-07-26	mapped
GO:0045923	GO:0045923	positive regulation of fatty acid metabolic process	biological_process	current		releases/2026-07-26	mapped
GO:0045926	GO:0045926	negative regulation of growth	biological_process	current		releases/2026-07-26	mapped
GO:0045927	GO:0045927	positive regulation of growth	biological_process	current		releases/2026-07-26	mapped
GO:0045930	GO:0045930	negative regulation of mitotic cell cycle	biological_process	current		releases/2026-07-26	mapped
GO:0045931	GO:0045931	positive regulation of mitotic cell cycle	biological_process	current		releases/2026-07-26	mapped
GO:0045934	GO:0045934	negative regulation of nucleobase-containing compound metabolic process	biological_process	current		releases/2026-07-26	mapped
GO:0045935	GO:0045935	obsolete positive regulation of nucleobase-containing compound metabolic process	biological_process	obsolete		releases/2026-07-26	obsolete
GO:0045936	GO:0045936	negative regulation of phosphate metabolic process	biological_process	current		releases/2026-07-26	mapped
GO:0045937	GO:0045937	positive regulation of phosphate metabolic process	biological_process	current		releases/2026-07-26	mapped
GO:0045939	GO:0045939	negative regulation of steroid metabolic process	biological_process	current		releases/2026-07-26	mapped
GO:0045943	GO:0045943	positive regulation of transcription by RNA polymerase I	biological_process	current		releases/2026-07-26	mapped
GO:0045944	GO:0045944	positive regulation of transcription by RNA polymerase II	biological_process	current		releases/2026-07-26	mapped
GO:0045947	GO:0045947	negative regulation of translational initiation	biological_process	current		releases/2026-07-26	mapped
GO:0045950	GO:0045950	negative regulation of mitotic recombination	biological_process	current		releases/2026-07-26	mapped
GO:0045962	GO:0045962	positive regulation of development, heterochronic	biological_process	current		releases/2026-07-26	mapped
GO:0045974	GO:0045974	regulation of translation, ncRNA-mediated	biological_process	current		releases/2026-07-26	mapped
GO:0045995	GO:0045995	regulation of embryonic development	biological_process	current		releases/2026-07-26	mapped
GO:0046011	GO:0046011	regulation of oskar mRNA translation	biological_process	current		releases/2026-07-26	mapped
GO:0046012	GO:0046012	positive regulation of oskar mRNA translation	biological_process	current		releases/2026-07-26	mapped
GO:0046034	GO:0046034	ATP metabolic process	biological_process	current		releases/2026-07-26	mapped
GO:0046040	GO:0046040	IMP metabolic process	biological_process	current		releases/2026-07-26	mapped
GO:0046068	GO:0046068	cGMP metabolic process	biological_process	current		releases/2026-07-26	mapped
GO:0046148	GO:0046148	pigment biosynthetic process	biological_process	current		releases/2026-07-26	mapped
GO:0046165	GO:0046165	alcohol biosynthetic process	biological_process	current		releases/2026-07-26	mapped
GO:0046173	GO:0046173	polyol biosynthetic process	biological_process	current		releases/2026-07-26	mapped
GO:0046189	GO:0046189	phenol-containing compound biosynthetic process	biological_process	current		releases/2026-07-26	mapped
GO:0046293	GO:0046293	formaldehyde biosynthetic process	biological_process	current		releases/2026-07-26	mapped
GO:0046326	GO:0046326	positive regulation of D-glucose import across plasma membrane	biological_process	current		releases/2026-07-26	mapped
GO:0046328	GO:0046328	regulation of JNK cascade	biological_process	current		releases/2026-07-26	mapped
GO:0046330	GO:0046330	positive regulation of JNK cascade	biological_process	current		releases/2026-07-26	mapped
GO:0046331	GO:0046331	lateral inhibition	biological_process	current		releases/2026-07-26	mapped
GO:0046332	GO:0046332	SMAD binding	molecular_function	current		releases/2026-07-26	mapped
GO:0046333	GO:0046333	octopamine metabolic process	biological_process	current		releases/2026-07-26	mapped
GO:0046348	GO:0046348	amino sugar catabolic process	biological_process	current		releases/2026-07-26	mapped
GO:0046394	GO:0046394	carboxylic acid biosynthetic process	biological_process	current		releases/2026-07-26	mapped
GO:0046395	GO:0046395	carboxylic acid catabolic process	biological_process	current		releases/2026-07-26	mapped
GO:0046425	GO:0046425	regulation of receptor signaling pathway via JAK-STAT	biological_process	current		releases/2026-07-26	mapped
GO:0046426	GO:0046426	negative regulation of receptor signaling pathway via JAK-STAT	biological_process	current		releases/2026-07-26	mapped
GO:0046427	GO:0046427	positive regulation of receptor signaling pathway via JAK-STAT	biological_process	current		releases/2026-07-26	mapped
GO:0046456	GO:0046456	icosanoid biosynthetic process	biological_process	current		releases/2026-07-26	mapped
GO:0046457	GO:0046457	prostanoid biosynthetic process	biological_process	current		releases/2026-07-26	mapped
GO:0046461	GO:0046461	neutral lipid catabolic process	biological_process	current		releases/2026-07-26	mapped
GO:0046464	GO:0046464	acylglycerol catabolic process	biological_process	current		releases/2026-07-26	mapped
GO:0046466	GO:0046466	obsolete membrane lipid catabolic process	biological_process	obsolete	replaced_by:GO:0016042	releases/2026-07-26	obsolete
GO:0046474	GO:0046474	glycerophospholipid biosynthetic process	biological_process	current		releases/2026-07-26	mapped
GO:0046483	GO:0046483	obsolete heterocycle metabolic process	biological_process	obsolete	replaced_by:GO:0008152	releases/2026-07-26	obsolete
GO:0046486	GO:0046486	glycerolipid metabolic process	biological_process	current		releases/2026-07-26	mapped
GO:0046488	GO:0046488	phosphatidylinositol metabolic process	biological_process	current		releases/2026-07-26	mapped
GO:0046514	GO:0046514	ceramide catabolic process	biological_process	current		releases/2026-07-26	mapped
GO:0046530	GO:0046530	photoreceptor cell differentiation	biological_process	current		releases/2026-07-26	mapped
GO:0046532	GO:0046532	regulation of photoreceptor cell differentiation	biological_process	current		releases/2026-07-26	mapped
GO:0046533	GO:0046533	negative regulation of photoreceptor cell differentiation	biological_process	current		releases/2026-07-26	mapped
GO:0046546	GO:0046546	development of primary male sexual characteristics	biological_process	current		releases/2026-07-26	mapped
GO:0046552	GO:0046552	photoreceptor cell fate commitment	biological_process	current		releases/2026-07-26	mapped
GO:0046578	GO:0046578	regulation of Ras protein signal transduction	biological_process	current		releases/2026-07-26	mapped
GO:0046579	GO:0046579	positive regulation of Ras protein signal transduction	biological_process	current		releases/2026-07-26	mapped
GO:0046580	GO:0046580	negative regulation of Ras protein signal transduction	biological_process	current		releases/2026-07-26	mapped
GO:0046581	GO:0046581	intercellular canaliculus	cellular_component	current		releases/2026-07-26	mapped
GO:0046602	GO:0046602	regulation of mitotic centrosome separation	biological_process	current		releases/2026-07-26	mapped
GO:0046605	GO:0046605	regulation of centrosome cycle	biological_process	current		releases/2026-07-26	mapped
GO:0046618	GO:0046618	xenobiotic export from cell	biological_process	current		releases/2026-07-26	mapped
GO:0046620	GO:0046620	regulation of organ growth	biological_process	current		releases/2026-07-26	mapped
GO:0046621	GO:0046621	negative regulation of organ growth	biological_process	current		releases/2026-07-26	mapped
GO:0046622	GO:0046622	positive regulation of organ growth	biological_process	current		releases/2026-07-26	mapped
GO:0046623	GO:0046623	sphingolipid floppase activity	molecular_function	current		releases/2026-07-26	mapped
GO:0046624	GO:0046624	sphingolipid intramembrane carrier activity	molecular_function	current		releases/2026-07-26	mapped
