feature_id	n_perturbations	p_up	p_down	p_const	dominant_state	SSI	stability_deviation	stability_level	dominant_signal_identity	fsf_signal_class
SC_408	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_409	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_41	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_410	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_411	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_412	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_413	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_414	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_415	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_416	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_417	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_418	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_419	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_420	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_421	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_422	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_423	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_424	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_425	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_426	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_427	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_428	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_429	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_43	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_430	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_431	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_432	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_433	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_434	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_435	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_436	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_437	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_438	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_439	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_44	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_440	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_441	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_442	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_443	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_444	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_447	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_448	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_449	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_45	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_450	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_451	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_452	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_453	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_454	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_455	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_457	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_459	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_46	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_460	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_461	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_463	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_465	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_466	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_467	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_468	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_469	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_47	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_470	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_471	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_472	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_473	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_474	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_476	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_477	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_478	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_479	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_48	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_481	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_482	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_483	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_484	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_485	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_486	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_487	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_488	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_489	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_49	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_490	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_491	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_492	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_493	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_494	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_495	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_496	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_498	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_499	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_500	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_501	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_502	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_503	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_504	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_505	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_506	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_507	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_508	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_509	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_51	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_510	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_511	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_512	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_513	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_514	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_515	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_516	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_517	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_518	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_519	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_52	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_520	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_521	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_522	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_523	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_524	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_525	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_526	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_527	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_528	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_529	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_53	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_530	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_531	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_533	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_534	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_535	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_536	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_537	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_538	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_539	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_54	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_540	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_541	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_542	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_543	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_544	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_545	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_546	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_547	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_548	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_549	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_55	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_550	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_551	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_553	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_554	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_555	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_556	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_557	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_558	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_559	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_56	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_561	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_562	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_563	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_564	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_565	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_566	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_567	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_568	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_569	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_57	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_571	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_572	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_573	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_575	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_576	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_577	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_578	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_579	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
SC_58	100	0	0	1	constant	1	0	highly_stable	stable_constant_identity	highly_stable_constant
